               shift	                cell	              time_d	                  pH	             Olivine	           Enstatite	           Lizardite	           Magnesite	            Siderite	            Dolomite	       Rhodochrosite	                  Mg	                  Fe	                  Si	                   C	                HCO3	              MgHCO3	              FeHCO3	                 CO3	               CO2aq	          alkalinity	
  9.200000000000e+01	  9.000000000000e+00	  1.380000000000e+03	  7.316423151225e+00	  7.951525333490e-03	  3.206059014831e-02	  4.228411120268e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  1.839332303024e-03	  2.033624383014e+02	  5.542870927984e-04	  1.954453149337e+01	  4.623961283357e+02	  4.047480408772e+02	  6.570017752499e+00	  9.867728619688e-10	  3.654711962139e-01	  5.021098676701e+01	  4.129685638901e+00	
  9.200000000000e+01	  1.000000000000e+01	  1.380000000000e+03	  7.372276544849e+00	  8.320316589767e-03	  3.206176703784e-02	  4.248885819225e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  1.728737454144e-03	  2.313677229116e+02	  5.275972069275e-04	  1.954573107247e+01	  5.221506048674e+02	  4.624675759811e+02	  8.351457657320e+00	  8.720279495133e-10	  4.816726228040e-01	  5.020441255207e+01	  4.729944538392e+00	
  9.200000000000e+01	  1.100000000000e+01	  1.380000000000e+03	  7.441491536078e+00	  8.561199954442e-03	  3.206250598021e-02	  4.261483337645e-02	  0.000000000000e+00	  0.000000000000e+00	  2.747104069731e-03	  1.650765916926e-03	  2.653565846777e+02	  4.990326402836e-04	  1.954746467344e+01	  6.085669410671e+02	  5.457320467857e+02	  1.097119861117e+01	  7.484605404001e-10	  6.791141289229e-01	  5.019492547705e+01	  5.599067803117e+00	
  9.200000000000e+01	  1.200000000000e+01	  1.380000000000e+03	  7.465814733820e+00	  8.742492387370e-03	  3.206304464819e-02	  4.270465743782e-02	  0.000000000000e+00	  0.000000000000e+00	  4.362418999512e-03	  1.599920827500e-03	  2.861524415605e+02	  4.900570077226e-04	  1.954815335205e+01	  6.429129752584e+02	  5.784733160605e+02	  1.240367881487e+01	  7.093995089597e-10	  7.665190673939e-01	  5.019120576450e+01	  5.944652283548e+00	
  9.200000000000e+01	  1.300000000000e+01	  1.380000000000e+03	  7.495666089270e+00	  8.935544303248e-03	  3.206360622472e-02	  4.279744428180e-02	  0.000000000000e+00	  0.000000000000e+00	  3.773335641242e-03	  1.559369389439e-03	  3.119828943002e+02	  4.797334196253e-04	  1.954905736303e+01	  6.880215925699e+02	  6.213952480972e+02	  1.432613375065e+01	  6.642865763946e-10	  8.895558213738e-01	  5.018632933963e+01	  6.398810831552e+00	
  9.200000000000e+01	  1.400000000000e+01	  1.380000000000e+03	  7.536233554963e+00	  8.956644166913e-03	  3.206366706361e-02	  4.280749279641e-02	  1.990423827904e-02	  0.000000000000e+00	  2.278517684079e-03	  1.535960339695e-03	  3.485820577580e+02	  4.668476773294e-04	  1.955039903188e+01	  7.550243868972e+02	  6.849587540083e+02	  1.730078323975e+01	  6.076253306128e-10	  1.089546697177e+00	  5.017910858354e+01	  7.073998680838e+00	
  9.200000000000e+01	  1.500000000000e+01	  1.380000000000e+03	  7.536233554980e+00	  8.957524674888e-03	  3.206366960381e-02	  4.280791328360e-02	  2.200110214791e-02	  0.000000000000e+00	  2.127664448374e-03	  1.533789401514e-03	  3.485820577294e+02	  4.668476773238e-04	  1.955039903189e+01	  7.550243869219e+02	  6.849587540336e+02	  1.730078323905e+01	  6.076253305880e-10	  1.089546697253e+00	  5.017910858354e+01	  7.073998681086e+00	
  9.200000000000e+01	  1.600000000000e+01	  1.380000000000e+03	  7.536233554997e+00	  8.957880435503e-03	  3.206367062801e-02	  4.280808228516e-02	  2.205850713473e-02	  0.000000000000e+00	  2.122813618034e-03	  1.533662918174e-03	  3.485820577014e+02	  4.668476773184e-04	  1.955039903189e+01	  7.550243869461e+02	  6.849587540584e+02	  1.730078323836e+01	  6.076253305638e-10	  1.089546697328e+00	  5.017910858355e+01	  7.073998681328e+00	
  9.200000000000e+01	  1.700000000000e+01	  1.380000000000e+03	  7.536233555013e+00	  8.957997277421e-03	  3.206367096387e-02	  4.280813757322e-02	  2.208235156922e-02	  0.000000000000e+00	  2.120993644419e-03	  1.533616784771e-03	  3.485820576740e+02	  4.668476773131e-04	  1.955039903190e+01	  7.550243869697e+02	  6.849587540826e+02	  1.730078323768e+01	  6.076253305402e-10	  1.089546697401e+00	  5.017910858355e+01	  7.073998681565e+00	
  9.200000000000e+01	  1.800000000000e+01	  1.380000000000e+03	  7.536233555029e+00	  8.958030226383e-03	  3.206367105843e-02	  4.280815310278e-02	  2.209044912575e-02	  0.000000000000e+00	  2.120420800252e-03	  1.533602644569e-03	  3.485820576471e+02	  4.668476773079e-04	  1.955039903190e+01	  7.550243869929e+02	  6.849587541065e+02	  1.730078323702e+01	  6.076253305169e-10	  1.089546697474e+00	  5.017910858355e+01	  7.073998681798e+00	
  9.200000000000e+01	  1.900000000000e+01	  1.380000000000e+03	  7.536233555044e+00	  8.958038159327e-03	  3.206367108116e-02	  4.280815682796e-02	  2.209255451007e-02	  0.000000000000e+00	  2.120279398921e-03	  1.533599129493e-03	  3.485820576200e+02	  4.668476773026e-04	  1.955039903191e+01	  7.550243870163e+02	  6.849587541305e+02	  1.730078323635e+01	  6.076253304935e-10	  1.089546697546e+00	  5.017910858356e+01	  7.073998682033e+00	
  9.200000000000e+01	  2.000000000000e+01	  1.380000000000e+03	  7.536233555058e+00	  8.958038655349e-03	  3.206367108259e-02	  4.280815706243e-02	  2.209294787907e-02	  0.000000000000e+00	  2.120253976677e-03	  1.533598669773e-03	  3.485820575970e+02	  4.668476772981e-04	  1.955039903191e+01	  7.550243870362e+02	  6.849587541508e+02	  1.730078323578e+01	  6.076253304736e-10	  1.089546697608e+00	  5.017910858356e+01	  7.073998682232e+00	
  9.300000000000e+01	  1.000000000000e+00	  1.395000000000e+03	  7.852133003713e+00	  1.033064053568e-02	  3.206558814898e-02	  4.336657292374e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  3.327242899409e-04	  2.031794048515e+01	  3.946103975430e-04	  1.226872723040e+01	  4.366400965328e+01	  4.176781909114e+01	  8.507188367314e-02	  4.847387945791e-11	  1.111342438871e-01	  1.589216850634e+00	  4.237252998484e-01	
  9.300000000000e+01	  2.000000000000e+00	  1.395000000000e+03	  8.123014610062e+00	  1.203874990409e-02	  3.207020134428e-02	  4.389584432237e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  1.680100381585e-03	  4.001693640111e+01	  3.758376517437e-04	  1.977301587670e+01	  8.117095388377e+01	  7.870249076878e+01	  3.021852652945e-01	  2.624260483283e-11	  4.024255313399e-01	  1.589079816707e+00	  8.043816532198e-01	
  9.300000000000e+01	  3.000000000000e+00	  1.395000000000e+03	  8.276618804372e+00	  1.267510439723e-02	  3.207140206778e-02	  4.404272082161e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  1.012733023708e-03	  5.707968344254e+01	  3.756219449040e-04	  1.987573500653e+01	  1.162580966791e+02	  1.128853359649e+02	  5.982948106153e-01	  1.855876895086e-11	  8.396243251788e-01	  1.588951675953e+00	  1.162682797522e+00	
  9.300000000000e+01	  4.000000000000e+00	  1.395000000000e+03	  8.409535255660e+00	  1.288106298149e-02	  3.207176622319e-02	  4.408449441479e-02	  0.000000000000e+00	  0.000000000000e+00	  4.098906177691e-03	  9.104792389553e-04	  7.543890676389e+01	  3.814012817551e-04	  2.000049851682e+01	  1.593897460876e+02	  1.543973448524e+02	  1.044429726348e+00	  1.376694848709e-11	  1.593219522373e+00	  1.588794043988e+00	  1.607272470090e+00	
  9.300000000000e+01	  5.000000000000e+00	  1.395000000000e+03	  8.462759621181e+00	  1.304347369725e-02	  3.207204314413e-02	  4.411505219553e-02	  0.000000000000e+00	  0.000000000000e+00	  4.293453995193e-03	  1.061420026137e-03	  8.902455531667e+01	  3.853973816452e-04	  2.006266301823e+01	  1.811343703249e+02	  1.750781373798e+02	  1.375308645467e+00	  1.221909149916e-11	  2.061590710995e+00	  1.588714742775e+00	  1.832931755303e+00	
  9.300000000000e+01	  6.000000000000e+00	  1.395000000000e+03	  7.105000945634e+00	  5.893494820702e-03	  3.205210995893e-02	  4.088352024192e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  1.099130399127e-03	  1.201191381446e+02	  6.932696141087e-04	  1.954123178142e+01	  2.980860578932e+02	  2.448690249723e+02	  2.526290270688e+00	  1.579213448344e-09	  1.296105142829e-01	  5.022921192331e+01	  2.481487160217e+00	
  9.300000000000e+01	  7.000000000000e+00	  1.395000000000e+03	  7.189428724447e+00	  6.781796192581e-03	  3.205570829102e-02	  4.156873893956e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  2.324401758734e-03	  1.483932405930e+02	  6.295517918293e-04	  1.954234789169e+01	  3.536638026254e+02	  2.991744280950e+02	  3.710699646620e+00	  1.308297951374e-09	  1.957786636147e-01	  5.022301744532e+01	  3.038641211405e+00	
  9.300000000000e+01	  8.000000000000e+00	  1.395000000000e+03	  7.257978249511e+00	  7.387071389018e-03	  3.205791225052e-02	  4.197206327995e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  2.025519690488e-03	  1.759238447389e+02	  5.861935873903e-04	  1.954344117905e+01	  4.081010326609e+02	  3.521381606077e+02	  5.054830285727e+00	  1.123358806191e-09	  2.740555447503e-01	  5.021698012652e+01	  3.584698184513e+00	
  9.300000000000e+01	  9.000000000000e+00	  1.395000000000e+03	  7.314923989286e+00	  7.852588066587e-03	  3.205949126505e-02	  4.225291110593e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  1.856981387641e-03	  2.025835742460e+02	  5.550525474801e-04	  1.954450149308e+01	  4.609020324747e+02	  4.033037130636e+02	  6.525299335388e+00	  9.900561730366e-10	  3.627779249748e-01	  5.021115123698e+01	  4.114683982576e+00	
  9.300000000000e+01	  1.000000000000e+01	  1.395000000000e+03	  7.370874762799e+00	  8.222780574411e-03	  3.206068254455e-02	  4.246014629341e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  1.745330076353e-03	  2.305101556474e+02	  5.282252692266e-04	  1.954569882379e+01	  5.205439186995e+02	  4.609215064407e+02	  8.297491473351e+00	  8.747348066309e-10	  4.783411439865e-01	  5.020458848980e+01	  4.713799956874e+00	
  9.300000000000e+01	  1.100000000000e+01	  1.395000000000e+03	  7.440518374719e+00	  8.468138125187e-03	  3.206144122699e-02	  4.258950955156e-02	  0.000000000000e+00	  0.000000000000e+00	  2.622101335467e-03	  1.666418129954e-03	  2.645229318172e+02	  4.994027044290e-04	  1.954743797061e+01	  6.072354940513e+02	  5.444619178442e+02	  1.091601072246e+01	  7.500682034635e-10	  6.758352862411e-01	  5.019506976809e+01	  5.585674746017e+00	
  9.300000000000e+01	  1.200000000000e+01	  1.395000000000e+03	  7.464726612705e+00	  8.649806846986e-03	  3.206198498344e-02	  4.268016547372e-02	  0.000000000000e+00	  0.000000000000e+00	  4.397367362699e-03	  1.614498434700e-03	  2.852206378759e+02	  4.904474847744e-04	  1.954812164973e+01	  6.413315816713e+02	  5.769668692325e+02	  1.233723781842e+01	  7.111017223664e-10	  7.623754004779e-01	  5.019137691555e+01	  5.928736458831e+00	
  9.300000000000e+01	  1.300000000000e+01	  1.395000000000e+03	  7.494683709759e+00	  8.843409214687e-03	  3.206255219535e-02	  4.277386733530e-02	  0.000000000000e+00	  0.000000000000e+00	  3.801093209092e-03	  1.573693254096e-03	  3.111215561759e+02	  4.800614726896e-04	  1.954902653112e+01	  6.864826613952e+02	  6.199325495398e+02	  1.425958153970e+01	  6.657236141890e-10	  8.852043012005e-01	  5.018649551482e+01	  6.383311407140e+00	
  9.300000000000e+01	  1.400000000000e+01	  1.395000000000e+03	  7.536233554966e+00	  8.868150290337e-03	  3.206262402575e-02	  4.278572921158e-02	  1.963969414001e-02	  0.000000000000e+00	  2.313586810553e-03	  1.549755375983e-03	  3.485820577537e+02	  4.668476773286e-04	  1.955039903188e+01	  7.550243869009e+02	  6.849587540121e+02	  1.730078323965e+01	  6.076253306091e-10	  1.089546697188e+00	  5.017910858354e+01	  7.073998680875e+00	
  9.300000000000e+01	  1.500000000000e+01	  1.395000000000e+03	  7.536233554983e+00	  8.869024960105e-03	  3.206262656590e-02	  4.278614955554e-02	  2.221881160045e-02	  0.000000000000e+00	  2.127664433267e-03	  1.547122497423e-03	  3.485820577248e+02	  4.668476773229e-04	  1.955039903189e+01	  7.550243869259e+02	  6.849587540377e+02	  1.730078323893e+01	  6.076253305841e-10	  1.089546697265e+00	  5.017910858354e+01	  7.073998681126e+00	
  9.300000000000e+01	  1.600000000000e+01	  1.395000000000e+03	  7.536233555000e+00	  8.869378361904e-03	  3.206262759007e-02	  4.278631849953e-02	  2.227622098289e-02	  0.000000000000e+00	  2.122813602927e-03	  1.546996261475e-03	  3.485820576962e+02	  4.668476773174e-04	  1.955039903189e+01	  7.550243869505e+02	  6.849587540630e+02	  1.730078323823e+01	  6.076253305594e-10	  1.089546697342e+00	  5.017910858355e+01	  7.073998681373e+00	
  9.300000000000e+01	  1.700000000000e+01	  1.395000000000e+03	  7.536233555016e+00	  8.869494429128e-03	  3.206262792592e-02	  4.278637376875e-02	  2.230006686082e-02	  0.000000000000e+00	  2.120993629312e-03	  1.546950209287e-03	  3.485820576683e+02	  4.668476773120e-04	  1.955039903190e+01	  7.550243869746e+02	  6.849587540877e+02	  1.730078323754e+01	  6.076253305352e-10	  1.089546697417e+00	  5.017910858355e+01	  7.073998681615e+00	
  9.300000000000e+01	  1.800000000000e+01	  1.395000000000e+03	  7.536233555032e+00	  8.869527159630e-03	  3.206262802048e-02	  4.278638929302e-02	  2.230816482433e-02	  0.000000000000e+00	  2.120420785145e-03	  1.546936091955e-03	  3.485820576409e+02	  4.668476773067e-04	  1.955039903190e+01	  7.550243869983e+02	  6.849587541120e+02	  1.730078323687e+01	  6.076253305115e-10	  1.089546697490e+00	  5.017910858355e+01	  7.073998681852e+00	
  9.300000000000e+01	  1.900000000000e+01	  1.395000000000e+03	  7.536233555048e+00	  8.869535039978e-03	  3.206262804322e-02	  4.278639301693e-02	  2.231027030663e-02	  0.000000000000e+00	  2.120279383814e-03	  1.546932582479e-03	  3.485820576138e+02	  4.668476773014e-04	  1.955039903191e+01	  7.550243870216e+02	  6.849587541359e+02	  1.730078323620e+01	  6.076253304882e-10	  1.089546697563e+00	  5.017910858356e+01	  7.073998682086e+00	
  9.300000000000e+01	  2.000000000000e+01	  1.395000000000e+03	  7.536233555062e+00	  8.869535532712e-03	  3.206262804464e-02	  4.278639325133e-02	  2.231066368176e-02	  0.000000000000e+00	  2.120253961570e-03	  1.546932123043e-03	  3.485820575910e+02	  4.668476772970e-04	  1.955039903191e+01	  7.550243870413e+02	  6.849587541561e+02	  1.730078323564e+01	  6.076253304684e-10	  1.089546697624e+00	  5.017910858356e+01	  7.073998682284e+00	
  9.400000000000e+01	  1.000000000000e+00	  1.410000000000e+03	  7.850802519152e+00	  1.024411496676e-02	  3.206457214497e-02	  4.334876430562e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  3.319517449889e-04	  2.024622233356e+01	  3.947677081006e-04	  1.223884972051e+01	  4.353324368955e+01	  4.163833662104e+01	  8.452400827240e-02	  4.862055406252e-11	  1.104371292871e-01	  1.589217327787e+00	  4.224039965314e-01	
  9.400000000000e+01	  2.000000000000e+00	  1.410000000000e+03	  8.121737418215e+00	  1.196160045815e-02	  3.206922595697e-02	  4.388388518427e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  1.699470537075e-03	  3.989310028516e+01	  3.758696750177e-04	  1.977230884130e+01	  8.093068636804e+01	  7.846718431716e+01	  3.004229429012e-01	  2.631844368993e-11	  3.999799271712e-01	  1.589080693759e+00	  8.019374757445e-01	
  9.400000000000e+01	  3.000000000000e+00	  1.410000000000e+03	  8.275548973511e+00	  1.260281329806e-02	  3.207044114855e-02	  4.403258477572e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  1.023636861695e-03	  5.692234341003e+01	  3.755984180880e-04	  1.987488239096e+01	  1.159652263711e+02	  1.126016260871e+02	  5.952971722093e-01	  1.860352021056e-11	  8.353204355300e-01	  1.588952745325e+00	  1.159681068596e+00	
  9.400000000000e+01	  4.000000000000e+00	  1.410000000000e+03	  8.408901228972e+00	  1.281479377978e-02	  3.207081752927e-02	  4.407579399485e-02	  0.000000000000e+00	  0.000000000000e+00	  4.044980656807e-03	  9.197718687455e-04	  7.527577104199e+01	  3.813597513246e-04	  1.999980462311e+01	  1.591478637588e+02	  1.541664927548e+02	  1.040803963695e+00	  1.378653903134e-11	  1.588342848989e+00	  1.588794925939e+00	  1.604769501237e+00	
  9.400000000000e+01	  5.000000000000e+00	  1.410000000000e+03	  8.461897055118e+00	  1.297820546208e-02	  3.207109712073e-02	  4.410664578672e-02	  0.000000000000e+00	  0.000000000000e+00	  4.318521579567e-03	  1.072227931406e-03	  8.880227483640e+01	  3.853244054097e-04	  2.006159118279e+01	  1.807581510667e+02	  1.747215736795e+02	  1.369452829390e+00	  1.224271313728e-11	  2.052985663000e+00	  1.588716114893e+00	  1.829016585165e+00	
  9.400000000000e+01	  6.000000000000e+00	  1.410000000000e+03	  7.103760351265e+00	  5.794917486227e-03	  3.205093572153e-02	  4.083879493724e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  1.103294883890e-03	  1.197178569553e+02	  6.943010524359e-04	  1.954121703506e+01	  2.973516647975e+02	  2.441502370725e+02	  2.511416621710e+00	  1.583592915872e-09	  1.288292193658e-01	  5.022929392811e+01	  2.474127356035e+00	
  9.400000000000e+01	  7.000000000000e+00	  1.410000000000e+03	  7.188034621810e+00	  6.682169062708e-03	  3.205456851963e-02	  4.153028851176e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  2.346082051801e-03	  1.478528282861e+02	  6.305066454181e-04	  1.954232750862e+01	  3.526488768258e+02	  2.981853752830e+02	  3.686697459850e+00	  1.312364294919e-09	  1.944467605594e-01	  5.022313020386e+01	  3.028463979647e+00	
  9.400000000000e+01	  8.000000000000e+00	  1.410000000000e+03	  7.256509766590e+00	  7.287929147277e-03	  3.205679566589e-02	  4.193776246780e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  2.044629860710e-03	  1.752583779598e+02	  5.870522793101e-04	  1.954341575415e+01	  4.068350395182e+02	  3.509094868358e+02	  5.020822989495e+00	  1.127027976578e-09	  2.720841345359e-01	  5.021712011667e+01	  3.571995353084e+00	
  9.400000000000e+01	  9.000000000000e+00	  1.410000000000e+03	  7.313421108664e+00	  7.754362354314e-03	  3.205839201148e-02	  4.222165471877e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  1.874578063979e-03	  2.018051765616e+02	  5.558225875271e-04	  1.954447153011e+01	  4.594098063682e+02	  4.018610448578e+02	  6.480751194034e+00	  9.933587834681e-10	  3.600981434448e-01	  5.021131552005e+01	  4.099701387368e+00	
  9.400000000000e+01	  1.000000000000e+01	  1.410000000000e+03	  7.369466314121e+00	  8.125902861007e-03	  3.205959771790e-02	  4.243138393198e-02	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  1.761873113257e-03	  2.296503499740e+02	  5.288584034103e-04	  1.954566653457e+01	  5.189352327453e+02	  4.593733616067e+02	  8.243564813696e+00	  8.774631528159e-10	  4.750173274810e-01	  5.020476466519e+01	  4.697635641107e+00	
  9.400000000000e+01	  1.100000000000e+01	  1.410000000000e+03	  7.439536165094e+00	  8.375692513825e-03	  3.206037629993e-02	  4.256416208529e-02	  0.000000000000e+00	  0.000000000000e+00	  2.495641174823e-03	  1.682026925568e-03	  2.636811159337e+02	  4.997770799694e-04	  1.954741108429e+01	  6.058949179797e+02	  5.431830206017e+02	  1.086046053658e+01	  7.516943833984e-10	  6.725422274174e-01	  5.019521505436e+01	  5.572190144041e+00	
